2026.09.20@14:50:12.572: [Network Client] [Information] Destroying network client
2026.09.20@14:50:12.572: [Network Client] [Information] Destroyed network client
2026.09.20@14:50:12.572: [MarasmiumKit App] [Information] Destroying windowing system
2026.09.20@14:50:12.572: [Windowing System] [Information] Destroying windowing system
2026.09.20@14:50:12.574: [Graphics System] [Information] Disposed of 1 OpenGL texture IDs
2026.09.20@14:50:12.578: [Graphics System] [Information] Disposed of OpenGL utilities
2026.09.20@14:50:12.588: [MarasmiumKit App] [Information] Destroying user-input management system
2026.09.20@14:50:12.588: [User-Input Management System] [Information] Destroying user-input management system
2026.09.20@14:50:12.588: [User-Input Management System] [Information] Destroying mouse user-input management system
2026.09.20@14:50:12.588: [User-Input Management System] [Information] Destroying keyboard user-input management system
2026.09.20@14:50:12.588: [MarasmiumKit App] [Information] Destroying logging system
2026.09.20@14:50:12.588: [Logging System] [Information] Destroying logging system
